wavelength_nm,median_reflectance
878.2287822878229,0.983465852202283
880.4428044280444,0.9838341399959487
882.6568265682657,0.985013832980734
884.8708487084871,0.9860195492952851
887.0848708487085,0.9833765297402877
889.29889298893,0.9842942241151917
891.5129151291513,0.983438785250769
893.7269372693727,0.984215416300929
895.9409594095941,0.9839286408417355
898.1549815498156,0.9840602490634642
900.369003690037,0.9858385358599229
902.5830258302583,0.9865010945301125
904.7970479704798,0.9830757652156927
907.0110701107012,0.9863556886623218
909.2250922509226,0.9836586917699193
911.4391143911439,0.9848683915023141
913.6531365313654,0.9849277806755455
915.8671586715868,0.984601753217416
918.0811808118082,0.9857486244619938
920.2952029520295,0.9858744580886994
922.509225092251,0.9864988313309193
924.7232472324724,0.9834757183932297
926.9372693726938,0.9862758148250811
929.1512915129151,0.9852297025013478
931.3653136531366,0.9860014630188159
933.579335793358,0.9842327148186464
935.7933579335794,0.9879802504841586
938.0073800738007,0.9874094220728853
940.2214022140222,0.9861822289911543
942.4354243542437,0.9871006497558701
944.649446494465,0.983668056041909
946.8634686346863,0.9841698626145327
949.0774907749078,0.9844579874030075
951.2915129151293,0.9875902931089914
953.5055350553506,0.9824521007711841
955.719557195572,0.9847602940260133
957.9335793357934,0.9842568111773167
960.1476014760149,0.9861373185267314
962.3616236162362,0.9892855930324731
964.5756457564576,0.9914474964359756
966.789667896679,0.9901954234374186
969.0036900369005,0.985240273972492
971.2177121771218,0.991497194484787
973.4317343173432,0.9887218777001731
975.6457564575646,0.9938496545548501
977.8597785977861,0.9920917154065039
980.0738007380074,0.9930781621305816
982.2878228782288,0.9904980615902275
984.5018450184502,0.9889356523430485
986.7158671586717,0.9885874822343771
988.929889298893,0.994827420215398
991.1439114391144,0.9908452424175929
993.3579335793358,0.9892123706774376
995.5719557195573,0.9871813629510076
997.7859778597787,0.9944449370473998
1000.0,0.9904307648340656
